Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.876235542,-0.386645966,6.049669647,5.855523376,8.4282354
0.886212542,-0.114960938,6.036347351,5.723647614,8.319305702
0.896189542,0.048499146,6.025719452,5.661975861,8.268592246
0.906166542,0.117206268,5.946833496,5.862558746,8.351536445
0.916143542,0.363444214,5.814808044,6.099366302,8.43482979
0.926119542,0.460741882,5.834267578,6.308780823,8.605328391
0.936096542,0.550555115,5.908064117,6.484066315,8.789280319
0.946073542,0.663121033,5.932613068,6.665489044,8.947869663
0.956050542,0.650996246,6.097570038,6.70111496,9.083451887
0.966027542,0.495469666,6.081703033,6.866970062,9.186287597
0.976004542,0.463585968,6.199508057,7.194638672,9.508503442
0.985981542,0.547711029,6.490353241,7.141798553,9.665917398
0.995957542,0.471220093,6.721173248,7.101981354,9.789502406
1.005934542,0.267194366,6.813680878,7.308701477,9.995736952
1.015911542,0.099842377,6.878496094,7.66166748,10.29683571
1.025888542,0.00583786,6.918013916,7.832162933,10.44996301
1.035865542,-0.100740509,6.963818665,7.871980133,10.51061322
1.045842542,-0.194745026,6.96905777,7.96358963,10.58416041
1.055818541,-0.299976196,6.993307343,8.139324188,10.73521921
1.065795542,-0.435444489,6.961872711,8.324189758,10.86045205
1.075772542,-0.608933716,6.946305084,8.584797821,11.05986927
1.085749542,-0.660276947,6.958579559,8.884624329,11.30461607
1.095726542,-0.692010956,6.918313293,9.097032623,11.4498009
1.105703542,-0.625549164,6.813231812,9.063951416,11.35634865
1.115679542,-0.477057953,6.728807373,8.678203583,10.99161728
1.125656541,-0.231119385,6.732998657,8.256380768,10.65619587
1.135633542,-0.034578094,6.810687103,8.00101181,10.50727579
1.145610542,0.04445755,6.872209167,7.994724884,10.54252632
1.155587542,0.224982147,7.036417694,8.036637726,10.6840693
1.165564542,0.307909698,7.250921631,8.109386444,10.88268447
1.175539792,0.21525238,7.309449921,8.287066956,11.05214325
1.185516792,0.149239655,7.317233734,8.375832367,11.12289305
1.195493792,0.082628174,7.305558014,8.383167114,11.12004929
1.205470792,-0.077389069,7.22292984,8.379724274,11.06329442
1.215447792,-0.284258881,7.044351196,8.446335754,11.0020123
1.225424792,-0.469723206,6.842421112,8.589288483,10.99159876
1.235400792,-0.670306091,6.624773712,9.020990753,11.21227948
1.245377792,-0.864152985,6.408174133,9.705217896,11.66202
1.255354792,-1.008452911,6.164181519,10.34274216,12.08248428
1.265331792,-1.035696259,5.904022522,10.72025711,12.28226613
1.275308792,-0.97701828,5.508694611,10.89838669,12.25051482
1.285285792,-0.787961426,4.938679962,11.01110229,12.09362711
1.295261791,-0.826281738,4.798721008,10.48180298,11.55762339
1.305238792,-0.198038177,4.035907288,9.571396179,10.38938841
1.315215792,0.153730316,3.597469025,8.863667908,9.567132547
1.325192792,0.047002258,4.036056976,7.865244141,8.840476827
1.335169792,-0.192499695,4.042044525,6.836583252,7.944435199
1.345146792,-0.399219818,3.915557556,6.31851059,7.444094539
1.355122792,-0.675545197,3.872746582,6.318360901,7.44151946
1.365099791,-0.968486023,3.927233276,6.617588654,7.755875577
1.375076792,-1.215173035,4.057462463,6.908733215,8.103717776
1.385053792,-1.405726776,4.167932739,7.100334778,8.352393971
1.395030792,-1.50003067,4.237837372,7.147187347,8.44343796
1.405006791,-1.459465027,4.216731262,7.207661591,8.477101292
1.414983792,-1.269959106,4.120182037,7.290439453,8.469899856
1.424960792,-0.990041199,3.944896545,7.349865875,8.400173731
1.434937791,-0.729433136,3.795956268,7.419022064,8.365598907
1.444914792,-0.5640271,3.754941559,7.526348877,8.429925272
1.454891792,-0.525856476,3.791914673,7.634274445,8.540333027
1.464868792,-0.650397491,4.001179504,7.727380829,8.726102727
1.474844791,-0.942739563,4.485422516,7.840844879,9.082214567
1.484821792,-1.332229614,5.273982697,7.932604065,9.618520493
1.494798792,-1.680854645,6.117478638,8.180638275,10.3523746
1.504775791,-1.772464142,6.370602264,8.753347321,10.97029132
1.514752792,-1.48955246,5.665867767,8.913214874,10.66612505
1.524728792,-1.016236725,4.768633575,8.277337189,9.60660784
1.534705792,-0.504750366,4.701273651,7.599247284,8.950156767
1.544682791,-0.149239655,5.204377441,7.443121948,9.083384907
1.554659792,-0.106728058,5.592669983,7.482789459,9.342456128
1.564636792,-0.270936584,5.651647339,7.342680817,9.269815848
1.574613791,-0.352816315,5.48534317,7.197632446,9.05645526
1.584589791,-0.383352814,5.29224472,7.087760925,8.853878726
1.594566792,-0.353115692,5.309608612,7.020999756,8.809714631
1.604543792,-0.253423004,5.467230835,7.094347229,8.960167344
1.614520791,-0.134869537,5.624104614,7.203769684,9.140188191
1.624497792,0.001496887,5.687722321,7.291187897,9.247248693
1.634474792,0.084424438,5.700146484,7.419920197,9.357030146
1.644450792,0.174986115,5.725443878,7.552394714,9.478923655
1.654427791,0.349074097,5.806874542,7.553442535,9.533946654
1.664404792,0.501307526,5.903872833,7.444469147,9.514575374
1.674381792,0.624950409,6.022725677,7.393874359,9.556838684
1.684358791,0.616567841,6.194268951,7.40435257,9.673342789
1.694335792,0.471669159,6.483766937,7.553442535,9.965751333
1.704311792,0.227975922,6.868317261,7.905211029,10.47464159
1.714288792,-0.054486694,7.277266846,8.409063263,11.12087796
1.724265791,-0.288300476,7.607779541,8.825048218,11.65516635
1.734242792,-0.467178497,7.785010986,9.087751923,11.97547021
1.744219792,-0.496667175,7.8127034,9.196725311,12.07744878
1.754196791,-0.416434021,7.688761139,9.115294647,11.93226976
1.764172792,-0.324375458,7.613018646,9.024433594,11.81116734
1.774149792,-0.329315186,7.692952423,9.030870209,11.86788027
1.784126792,-0.441731415,7.882009277,9.200317841,12.12299655
1.794103791,-0.528700562,8.040529633,9.468709717,12.43326605
1.804080792,-0.534837799,8.061635742,9.690099335,12.61641975
1.814057792,-0.515378265,7.996072083,9.939630432,12.76710761
1.824033792,-0.479153595,7.896229706,10.29783554,12.98558618
1.834010791,-0.404458923,7.760162659,10.72384964,13.24328745
1.843987792,-0.239951019,7.539521484,11.07187592,13.39732798
1.853964792,0.071251831,7.103178864,11.24656265,13.30208248
1.863941791,0.502055969,6.482719116,11.26692032,13.00850494
1.873918792,0.983305206,5.840105438,11.23309067,12.69866318
1.883894792,1.491648102,5.284760284,11.11333969,12.39596807
1.893871792,1.985321503,4.804858246,10.89973389,12.07610711
1.903848791,2.43498642,4.346960449,10.47342041,11.59817913
1.913825792,2.780617676,3.944148102,9.711953888,10.84482306
1.923802792,3.010539551,3.603606262,8.813372498,9.986233587
1.933779791,3.101400604,3.264261932,7.896678772,9.090194019
1.943755792,3.007246399,3.040926361,7.001689911,8.204536894
1.953732792,2.736459503,3.020419006,6.268813934,7.477243458
1.963709792,2.330354004,3.14989975,5.813161469,7.010368355
1.973686791,1.963766327,3.326233063,5.501359863,6.721991142
1.983663792,1.597028961,3.582949219,5.145699463,6.4704134
1.993640792,1.115929413,3.969595184,4.87341568,6.383820547
2.003616792,0.611777802,4.379442902,5.020260315,6.690052753
2.013593792,0.181273041,4.921914825,5.428461456,7.329822593
2.023570792,-0.228724365,5.465584259,6.067781982,8.169633059
2.033547792,-0.433498535,5.890999603,6.686595154,8.922015022
2.043524791,-0.491577759,6.221661987,7.132517853,9.477528027
2.053501792,-0.300425262,6.336622925,7.471862183,9.80162078
2.063477792,0.02694397,6.168223114,7.633376312,9.814078474
2.073454792,0.379909973,5.89489151,7.586224365,9.614825928
2.083431792,0.723295898,5.572911072,7.365583191,9.264572873
2.093408792,0.936752014,5.273234253,7.040159912,8.845810048
2.103385792,0.98285614,5.081483002,6.719526672,8.481716477
2.113362791,0.853674774,4.982688446,6.512806549,8.244549346
2.123338792,0.650696869,4.940176849,6.379882965,8.095162776
2.133315792,0.434546356,4.925058289,6.350993042,8.048611203
2.143292792,0.288599854,4.939727783,6.308331757,8.017434128
2.153269792,0.224533081,4.97640152,6.133495331,7.901566437
2.163246792,0.196840668,4.988675995,6.03529953,7.832654393
2.173223834,0.213306427,4.965474243,6.041436768,7.82306796
2.183199833,0.22812561,4.994364166,6.086642761,7.876733766
2.193176833,0.272433472,5.143154755,6.202052765,8.061744186
2.203153833,0.296683044,5.329517212,6.371949463,8.312250868
2.213130833,0.289947052,5.509293365,6.542444916,8.558035298
2.223107833,0.279169464,5.657634888,6.714437256,8.784670499
2.233083833,0.347876587,5.7649617,6.888525238,8.989303726
2.243060833,0.428858185,5.872737579,7.092850342,9.218540665
2.253037833,0.494122467,5.986501007,7.324418793,9.472563643
2.263014833,0.513432312,6.134243774,7.496261444,9.699819331
2.272991833,0.480650482,6.260131989,7.644902344,9.892664416
2.282968833,0.385298767,6.346652069,7.795489197,10.05972661
2.292944833,0.224084015,6.46236145,7.91449173,10.22015208
2.302921833,0.017812958,6.610553284,8.062234497,10.42589838
2.312898833,-0.269589386,6.746470642,8.359516296,10.74565295
2.322875833,-0.549806671,6.808292084,8.752598877,11.10239234
2.332852833,-0.742905121,6.839277649,9.095535736,11.40422716
2.342829833,-0.888402557,6.797364807,9.299711151,11.55327031
2.352805833,-0.998274078,6.732250214,9.367819519,11.57910992
2.362782833,-0.99228653,6.631360016,9.323062592,11.48386104
2.372759833,-0.929117889,6.501130829,9.180558929,11.28763148
2.382736833,-0.877924347,6.434070282,9.021439819,11.11550215
2.392713833,-0.928369446,6.415658569,8.96755188,11.06523978
2.402690833,-1.062041473,6.543941803,8.928782501,11.1208931
2.412666833,-1.23328537,6.742728424,8.871152344,11.21083063
2.422643833,-1.379980316,6.948550415,8.816665649,11.31018531
2.432620833,-1.427581329,7.22412735,8.808283081,11.48093442
2.442597833,-1.455273743,7.405400391,8.919950867,11.68431855
