"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.006616667E1,-1.376088409E0,-9.586814117E0,-1.599873047E0,9.816324057E0
1.007618867E1,-1.370100861E0,-9.449100494E0,-1.701511688E0,9.698341020E0
1.008621167E1,-1.368154907E0,-9.390422516E0,-1.716929626E0,9.643636773E0
1.009623367E1,-1.351988525E0,-9.418264618E0,-1.730551300E0,9.670904259E0
1.010625667E1,-1.255439301E0,-9.475745087E0,-1.801204376E0,9.726777986E0
1.011627542E1,-1.146615601E0,-9.535770264E0,-1.857487335E0,9.782428178E0
1.012629742E1,-1.092278595E0,-9.632469177E0,-1.909429321E0,9.880458254E0
1.013632042E1,-1.122815094E0,-9.667795715E0,-1.775158539E0,9.893339960E0
1.014634242E1,-1.175056458E0,-9.613608398E0,-1.485211487E0,9.798371154E0
1.015636542E1,-1.156794434E0,-9.558672638E0,-1.292861481E0,9.714828190E0
1.016638742E1,-1.060095520E0,-9.516310730E0,-1.237177277E0,9.654769807E0
1.017641042E1,-9.147477722E-1,-9.537267151E0,-1.269210663E0,9.664736101E0
1.018643242E1,-7.972421265E-1,-9.633217621E0,-1.373094635E0,9.763189316E0
1.019645442E1,-7.524851990E-1,-9.769284668E0,-1.474134521E0,9.908492796E0
1.020647742E1,-7.527845764E-1,-9.829309845E0,-1.472338257E0,9.967436811E0
1.021649942E1,-8.057743835E-1,-9.798773346E0,-1.397344208E0,9.930649640E0
1.022652242E1,-8.940907288E-1,-9.743238831E0,-1.343605957E0,9.876000107E0
1.023654442E1,-9.523196411E-1,-9.648635559E0,-1.313967590E0,9.784150023E0
1.024656642E1,-1.001567230E0,-9.557026062E0,-1.256187744E0,9.691124378E0
1.025658942E1,-1.037941589E0,-9.491911469E0,-1.197360077E0,9.623272688E0
1.026661142E1,-1.052311707E0,-9.445058899E0,-1.207389221E0,9.579889679E0
1.027663442E1,-1.031654663E0,-9.420659637E0,-1.236877899E0,9.557353519E0
1.028665642E1,-9.500743103E-1,-9.473649445E0,-1.416504364E0,9.625962789E0
1.029667942E1,-8.568182373E-1,-9.590556335E0,-1.681303711E0,9.774440674E0
1.030670142E1,-8.360115051E-1,-9.706714783E0,-1.777703247E0,9.903507255E0
1.031672342E1,-8.696914673E-1,-9.755513306E0,-1.705852661E0,9.941646564E0
1.032674642E1,-9.493258667E-1,-9.755363617E0,-1.479673004E0,9.912505793E0
1.033676842E1,-1.026714935E0,-9.736053772E0,-1.279988251E0,9.873360954E0
1.034679142E1,-1.072819061E0,-9.692344666E0,-1.222058716E0,9.827813254E0
1.035681342E1,-1.084494781E0,-9.652677155E0,-1.276246033E0,9.796892830E0
1.036683642E1,-1.088386688E0,-9.612710266E0,-1.418450317E0,9.777565420E0
1.037685842E1,-1.089584198E0,-9.594298553E0,-1.559606781E0,9.781110968E0
1.038688042E1,-1.125359802E0,-9.569749603E0,-1.528321838E0,9.756142157E0
1.039690342E1,-1.128353577E0,-9.530381470E0,-1.410067749E0,9.699981640E0
1.040692542E1,-1.066681824E0,-9.519603882E0,-1.371448059E0,9.676855789E0
1.041694842E1,-9.806108093E-1,-9.593400421E0,-1.443747711E0,9.750863380E0
1.042697042E1,-9.276210022E-1,-9.727371826E0,-1.534608765E0,9.891272286E0
1.043699342E1,-8.777746582E-1,-9.818681946E0,-1.531165924E0,9.976044937E0
1.044701542E1,-8.484356689E-1,-9.888137512E0,-1.497336273E0,1.003678845E1
1.045703742E1,-8.479866028E-1,-9.894424438E0,-1.413809967E0,1.003083122E1
1.046706042E1,-8.499325562E-1,-9.817933502E0,-1.299298096E0,9.939938589E0
1.047708242E1,-9.002279663E-1,-9.709109802E0,-1.209185486E0,9.825444167E0
1.048710542E1,-9.678872681E-1,-9.575138397E0,-1.155746613E0,9.693081622E0
1.049712742E1,-1.009800110E0,-9.439819794E0,-1.174158325E0,9.566009710E0
1.050714942E1,-1.041534119E0,-9.378597107E0,-1.233285370E0,9.516505126E0
1.051717242E1,-1.045725403E0,-9.372609558E0,-1.383572845E0,9.531716811E0
1.052719442E1,-9.940827942E-1,-9.395362244E0,-1.595382385E0,9.581559228E0
1.053721742E1,-9.328601074E-1,-9.473499756E0,-1.864522705E0,9.700199509E0
1.054723942E1,-9.066645813E-1,-9.598340149E0,-2.022743683E0,9.850972860E0
1.055726242E1,-9.499246216E-1,-9.728868713E0,-1.995799713E0,9.976796065E0
1.056728442E1,-1.076261902E0,-9.855804749E0,-1.792971497E0,1.007521581E1
1.057730642E1,-1.216071167E0,-9.924511871E0,-1.532064056E0,1.011543302E1
1.058732942E1,-1.299447784E0,-9.875713348E0,-1.322649536E0,1.004826754E1
1.059735142E1,-1.294957123E0,-9.747130737E0,-1.234632568E0,9.909984316E0
1.060737442E1,-1.257235565E0,-9.600435791E0,-1.230291595E0,9.760257479E0
1.061739642E1,-1.208137665E0,-9.444310455E0,-1.249900818E0,9.602960411E0
1.062741942E1,-1.169218597E0,-9.279652863E0,-1.291813660E0,9.441811898E0
1.063744142E1,-1.150657196E0,-9.122479706E0,-1.381626892E0,9.297985848E0
1.064746342E1,-1.133742371E0,-8.998986511E0,-1.587448883E0,9.207992395E0
1.065748642E1,-1.143322449E0,-8.867709503E0,-1.875000916E0,9.135594479E0
1.066750842E1,-1.182540894E0,-8.721912689E0,-2.203567657E0,9.073360697E0
1.067753142E1,-1.234482880E0,-8.516539764E0,-2.605930939E0,8.991455588E0
1.068755342E1,-1.340612183E0,-8.313861237E0,-3.053949280E0,8.957909125E0
1.069757542E1,-1.535357208E0,-8.250093842E0,-3.380420380E0,9.047022278E0
1.070759842E1,-1.866917725E0,-8.334967346E0,-3.376977539E0,9.184826604E0
1.071762042E1,-2.331401825E0,-8.472231903E0,-2.843636627E0,9.235822495E0
1.072764342E1,-2.893632660E0,-8.469986572E0,-2.136806488E0,9.202158685E0
1.073766542E1,-3.446732483E0,-7.948171692E0,-1.695524139E0,8.827695065E0
1.074768842E1,-3.706592102E0,-7.321874084E0,-1.524579620E0,8.347035889E0
1.075771042E1,-3.618275757E0,-6.960076447E0,-1.755249939E0,8.038375827E0
1.076773242E1,-3.250789948E0,-6.413263550E0,-2.628384247E0,7.655454813E0
1.077775542E1,-2.066303101E0,-6.110892334E0,-3.824247437E0,7.499165425E0
1.078777742E1,-6.779402161E-1,-6.268065491E0,-3.978726196E0,7.455099602E0
1.079780042E1,-3.379971313E-1,-6.255192261E0,-1.816472626E0,6.522364991E0
1.080782242E1,-1.848655701E-1,-6.026467896E0,2.375559998E-1,6.033980728E0
