Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.910129167,-1.67322052,2.948867798,6.577621765,7.400040289
0.920106167,-1.742526398,2.764151917,5.839057617,6.691152959
0.930080583,-1.039588165,2.450853424,4.30235321,5.059413919
0.940058583,-0.593066711,2.165546722,3.474574585,4.136905761
0.950036583,-0.237855377,1.978136444,3.475023651,4.005669526
0.960014583,0.023800507,1.853595428,3.146007843,3.651540473
0.969992583,0.103883972,1.779798889,2.399959259,2.989695705
0.979970583,0.164358215,1.553768921,1.714684296,2.319774497
0.989948583,0.520916748,1.140029297,1.593137054,2.027093173
0.999925583,0.273331604,1.322948914,1.79252243,2.244558009
1.009903583,-0.22109024,1.43805954,1.725162506,2.256785725
1.019881583,-0.839154968,1.006656647,1.223705292,1.793040241
1.029859583,-1.567390594,0.543070679,0.656834106,1.78411605
1.039837583,-2.051633606,0.728085938,0.686472473,2.282663804
1.049815583,-2.105970612,1.242266693,0.893641663,2.603254535
1.059793583,-1.830393677,1.347048798,1.082548828,2.517298838
1.069771583,-1.46141098,1.147364044,1.131047974,2.175186388
1.079748583,-1.14556778,0.947080536,1.008901978,1.796432654
1.089726583,-1.021326141,0.543968811,1.061442719,1.57024514
1.099704583,-0.989442444,0.139060822,1.339414673,1.671037381
1.109682583,-0.969683533,-0.124990082,1.478475494,1.772511907
1.119660583,-1.0683284,-0.306263123,2.154320068,2.424091093
1.129638583,-1.129700775,-0.257015533,2.802472229,3.032512394
1.139616583,-1.242715759,-0.004340973,3.004252625,3.251137514
1.149594583,-1.68609375,0.138761444,4.048780518,4.388028094
1.159571583,-2.274071045,0.671204224,5.997727661,6.449391547
1.169549583,-2.689606934,1.872605896,7.246281281,7.952938494
1.179527583,-2.729424133,2.242187347,7.711064758,8.481608333
1.189505583,-4.302652588,2.299069061,6.602470093,8.209211239
1.199483583,-5.648503876,3.861220551,9.151818695,11.42674081
1.209461583,-6.581813049,6.002068634,12.89538391,15.6727795
1.219439583,-6.023174744,9.524693298,14.85974899,18.6496798
1.229417583,-5.560786285,14.5862677,15.90098373,22.28279231
1.239394583,-6.255641327,17.73167679,17.32317627,25.56634206
1.249372583,-8.048762512,14.92920456,18.63100662,25.19480372
1.259350583,-5.816304932,11.50971542,15.07649826,19.83944939
1.269328583,-0.420475616,12.41832596,18.02312073,21.89119686
1.279306583,-2.562072144,14.61994766,25.25772629,29.29607176
1.289284583,-6.363417206,15.4197345,22.22578125,27.78932606
1.299262583,-4.332290955,14.96872238,21.67807022,26.69775502
1.309240583,-2.81055542,13.4183963,21.22122025,25.26445665
1.319217583,-2.838696899,11.97629517,20.06173141,23.53641675
1.329195583,-2.310595093,11.33892059,19.27167435,22.47904362
1.339173583,-0.196241913,10.06701553,16.96646805,19.72927649
1.349151583,1.71648056,8.927285614,13.40462494,16.19650282
1.359129583,2.334545288,7.037914581,11.57003998,13.74220392
1.369107583,2.411485291,5.420078888,9.034762115,10.80830435
1.379085583,2.931354218,4.374054108,7.474406891,9.142863078
1.389063583,2.233505402,3.14989975,6.124514008,7.240171727
1.399041583,2.67838028,1.828148346,4.985083466,5.947008026
1.409018583,2.552042999,0.404159546,4.091441803,4.839025153
1.418996583,2.310445404,-0.978365479,3.410358124,4.233898854
1.428974583,2.689906311,-2.163151703,2.946622467,4.538436428
1.438952583,2.778522034,-2.973416748,2.490970001,4.771406857
1.448930583,2.481090546,-2.968776398,1.878892822,4.301125647
1.458908583,1.219663696,-2.316283264,1.066532135,2.82670099
1.468886583,1.287472687,-1.794468384,0.798888702,2.34860083
1.478864583,1.066981201,-2.297123108,0.647703094,2.614334094
