"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.997593917E0,6.065686340E0,-1.437011719E-2,1.182690582E0,6.179928340E0
3.007614917E0,5.026397552E0,-2.707868958E-1,1.062041473E0,5.144504834E0
3.017636917E0,4.341272278E0,-4.968168640E-1,1.110839996E0,4.508595955E0
3.027657917E0,4.083059235E0,-6.595285034E-1,1.079405365E0,4.274513598E0
3.037679917E0,4.279899902E0,-8.008346558E-1,9.632469177E-1,4.459453323E0
3.047700917E0,4.844376068E0,-9.389973450E-1,8.396040344E-1,5.005460063E0
3.057722917E0,5.628744965E0,-1.051114197E0,6.712042236E-1,5.765251603E0
3.067743917E0,6.552324371E0,-1.090931396E0,6.239025879E-1,6.671756921E0
3.077765917E0,7.567513275E0,-1.249002686E0,6.301895142E-1,7.695739321E0
3.087786917E0,8.529562683E0,-1.425186310E0,7.060816956E-1,8.676586134E0
3.097808917E0,9.477092285E0,-1.545386353E0,1.277593231E0,9.686885032E0
3.107829917E0,1.058972855E1,-1.765877838E0,2.360441437E0,1.099237731E1
3.117850917E0,1.168694687E1,-2.073039093E0,3.930077362E0,1.250310866E1
3.127872917E0,1.242072098E1,-2.330803070E0,5.165458374E0,1.365243249E1
3.137893917E0,1.252430557E1,-2.453098755E0,5.458099823E0,1.388044586E1
3.147915917E0,1.184232376E1,-2.712509308E0,4.847519531E0,1.308039695E1
3.157936917E0,1.048509613E1,-2.987936554E0,3.963607635E0,1.160065477E1
3.167958917E0,9.001531219E0,-2.953358459E0,3.633693695E0,1.014660635E1
3.177979917E0,7.826175385E0,-2.611619110E0,3.252436523E0,8.868366189E0
3.188001917E0,7.118746490E0,-2.345622253E0,3.173999634E0,8.139580396E0
3.198022917E0,6.687792664E0,-2.154170380E0,3.332819366E0,7.776548442E0
3.208044917E0,6.524033203E0,-2.102677460E0,3.723806305E0,7.800704784E0
3.218065917E0,6.393055573E0,-1.890269165E0,4.007765808E0,7.778590093E0
3.228086917E0,6.288872223E0,-1.453926544E0,4.187242584E0,7.693946756E0
3.238108917E0,6.342460785E0,-1.094823303E0,4.513114929E0,7.860893921E0
3.248129917E0,6.473737793E0,-7.870632935E-1,4.690496063E0,8.033025766E0
3.258151917E0,6.516399078E0,-4.637356567E-1,4.830305328E0,8.124675826E0
3.268172917E0,6.461613007E0,-8.202941895E-2,5.217400360E0,8.305446285E0
3.278194917E0,6.581813049E0,3.412902832E-1,5.341791687E0,8.483600680E0
3.288215917E0,6.740183716E0,6.203100586E-1,5.489684143E0,8.715015381E0
3.298237917E0,6.964417419E0,6.071374512E-1,5.850134583E0,9.115689799E0
3.308258917E0,7.119195557E0,3.879931641E-1,5.905220032E0,9.257705315E0
3.318280917E0,6.768923950E0,-2.728825378E-1,5.999673615E0,9.049247472E0
3.328301917E0,6.245612183E0,-1.080303497E0,6.437064056E0,9.033854152E0
