"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.763969638E1,-3.384012909E0,-1.852547607E0,1.010623398E1,1.081755246E1
1.764971838E1,-4.680017853E0,-1.825603638E0,9.984537048E0,1.117704683E1
1.765973938E1,-6.158792725E0,-1.812880096E0,1.042162811E1,1.224040827E1
1.766976038E1,-7.292684784E0,-1.612746277E0,1.018122803E1,1.262701889E1
1.767978238E1,-6.852749634E0,-1.476978607E0,8.642427979E0,1.112803688E1
1.768980338E1,-4.874912567E0,-1.442400513E0,6.058800659E0,7.909131255E0
1.769982538E1,-2.971919861E0,-1.303938446E0,3.204835510E0,4.561089100E0
1.770984638E1,-1.859433289E0,-1.103056183E0,9.099577332E-1,2.345687143E0
1.771986838E1,-1.136287079E0,-9.795629883E-1,-5.948629761E-1,1.613863047E0
1.772988938E1,-5.987548828E-1,-9.228309631E-1,-1.454974365E0,1.824027083E0
1.773991138E1,-2.124082947E-1,-8.529263306E-1,-1.690434723E0,1.905300544E0
1.774993238E1,4.775070190E-2,-7.795788574E-1,-1.688189392E0,1.860109338E0
1.775995438E1,2.399510193E-1,-7.345225525E-1,-1.809287567E0,1.967389482E0
1.776997538E1,3.323089600E-1,-6.700067139E-1,-1.627864838E0,1.791446949E0
1.777999738E1,4.457730103E-1,-6.631210327E-1,-1.440304871E0,1.647094776E0
1.779001838E1,6.234535217E-1,-7.635621643E-1,-1.281784515E0,1.617001242E0
1.780004038E1,8.755293274E-1,-9.487271118E-1,-1.095122681E0,1.692905320E0
1.781006137E1,1.195563812E0,-1.125808868E0,-9.163943481E-1,1.880584228E0
1.782008338E1,1.582658844E0,-1.330433350E0,-7.575746155E-1,2.201994826E0
1.783010438E1,2.090552673E0,-1.589394836E0,-5.614823914E-1,2.685488578E0
1.784012638E1,2.707868958E0,-1.813329163E0,-4.155358887E-1,3.285329058E0
1.785014738E1,3.404370575E0,-1.986668701E0,-3.754193115E-1,3.959486229E0
1.786016938E1,4.515509949E0,-1.954036560E0,-1.228944397E-1,4.921706210E0
1.787019038E1,6.534661102E0,-1.701062622E0,7.137158203E-1,6.790051549E0
1.788021238E1,9.399852905E0,-1.488804016E0,1.571581879E0,9.645913209E0
1.789023338E1,1.274315048E1,-1.094374237E0,1.785187683E0,1.291404020E1
1.790025538E1,1.570968155E1,-4.480183411E-1,1.068029022E0,1.575231732E1
1.791027638E1,1.882470383E1,5.598358154E-1,-1.410217438E0,1.888575134E1
1.792029738E1,2.239073822E1,2.525548096E0,-5.680986328E0,2.323783890E1
1.793031938E1,2.568942856E1,3.401526489E0,-1.099643280E1,2.815028697E1
1.794034038E1,2.748629196E1,2.753823395E0,-1.624227402E1,3.204514401E1
1.795036238E1,2.674188995E1,1.594334564E0,-2.053639435E1,3.375520810E1
1.796038338E1,2.145608185E1,9.192384338E-1,-1.675735291E1,2.723999493E1
1.797040538E1,1.511811172E1,4.896318054E-1,-9.398056641E0,1.780787775E1
1.798042638E1,1.086485641E1,2.133064270E-1,-5.986800385E0,1.240694900E1
1.799044837E1,7.916437683E0,1.589694214E-1,-4.153263245E0,8.941188537E0
1.800046938E1,5.759572906E0,2.525248718E-1,-2.937042389E0,6.470136542E0
1.801049138E1,4.183949432E0,3.655398560E-1,-2.092648315E0,4.692358598E0
1.802051238E1,3.059188385E0,4.562512207E-1,-1.503024445E0,3.438877903E0
1.803053438E1,2.244432678E0,5.177732849E-1,-1.038839722E0,2.526807311E0
1.804055538E1,1.744771729E0,5.742059326E-1,-7.174580383E-1,1.971975374E0
1.805057738E1,1.586550751E0,7.168592834E-1,-5.930667114E-1,1.839227730E0
1.806059838E1,2.027234344E0,1.037941589E0,-4.888833618E-1,2.329379482E0
1.807062038E1,3.322341156E0,1.473386078E0,-5.986051941E-1,3.683360622E0
1.808064138E1,5.008285217E0,1.692829742E0,-1.340462494E0,5.453937390E0
1.809066338E1,6.667734375E0,1.737137604E0,-2.252216492E0,7.249055654E0
1.810068375E1,8.120313721E0,1.586550751E0,-3.157533875E0,8.855882699E0
1.811070575E1,9.305399323E0,1.283431091E0,-3.805386658E0,1.013501946E1
1.812072675E1,1.020278320E1,8.906478882E-1,-4.129762115E0,1.104286982E1
1.813074875E1,1.070154602E1,4.619393921E-1,-4.087250519E0,1.146481976E1
1.814076975E1,1.089359665E1,1.562750244E-1,-3.633394318E0,1.148461685E1
1.815079175E1,1.088386688E1,5.763015747E-2,-2.973566437E0,1.128290640E1
1.816081275E1,1.083776276E1,1.190025330E-1,-2.278561707E0,1.107533777E1
1.817083375E1,1.087653214E1,1.559756470E-1,-1.730401611E0,1.101442551E1
1.818085575E1,1.103834564E1,8.053253174E-2,-1.417552185E0,1.112928633E1
1.819087675E1,1.130524063E1,-9.265731812E-2,-1.298549652E0,1.137995089E1
1.820089875E1,1.157198593E1,-2.974314880E-1,-1.271605682E0,1.164544138E1
1.821091975E1,1.174502609E1,-5.276527405E-1,-1.323098602E0,1.183108808E1
1.822094175E1,1.169817352E1,-7.720944214E-1,-1.556762695E0,1.182653388E1
1.823096275E1,1.132619705E1,-8.208929443E-1,-1.920805664E0,1.151720883E1
1.824098475E1,1.062041473E1,-6.661148071E-1,-2.255359955E0,1.087766365E1
1.825100575E1,9.800120544E0,-4.800517273E-1,-2.315385132E0,1.008136006E1
1.826102775E1,9.132359161E0,-3.905378723E-1,-2.153571625E0,9.390973029E0
1.827104875E1,8.681796112E0,-2.845582581E-1,-1.976340179E0,8.908449789E0
1.828107075E1,8.416248322E0,-1.332229614E-1,-1.901645508E0,8.629440295E0
1.829109175E1,8.317603455E0,1.556762695E-2,-1.973496094E0,8.548535337E0
1.830111375E1,8.348139954E0,1.332229614E-1,-2.179916840E0,8.629091868E0
1.831113475E1,8.422984314E0,1.562750244E-1,-2.481090546E0,8.782192035E0
1.832115675E1,8.487051086E0,1.275347900E-1,-2.761607208E0,8.925960768E0
1.833117775E1,8.539142761E0,4.011657715E-2,-2.975362701E0,9.042751331E0
1.834119975E1,8.576564941E0,-1.351689148E-1,-3.087030487E0,9.116221479E0
1.835122075E1,8.612490234E0,-2.697390747E-1,-3.160827026E0,9.178157478E0
1.836124275E1,8.671467590E0,-2.507286072E-1,-3.240611115E0,9.260603404E0
1.837126375E1,8.784332886E0,-1.197509766E-1,-3.242407379E0,9.364403353E0
1.838128575E1,8.956474915E0,5.658233643E-2,-3.170107727E0,9.501117169E0
1.839130675E1,9.123078461E0,2.562670898E-1,-3.134631500E0,9.649981765E0
1.840132875E1,9.223519592E0,4.134402466E-1,-3.056044922E0,9.725412951E0
1.841134975E1,9.235045624E0,5.195695496E-1,-2.797532501E0,9.663447019E0
1.842137075E1,9.220226440E0,5.348377991E-1,-2.476150818E0,9.561900959E0
1.843139275E1,9.279952240E0,4.209246826E-1,-2.218237152E0,9.550668418E0
1.844141375E1,9.421557770E0,2.471360779E-1,-2.007026367E0,9.636128989E0
1.845143575E1,9.611961823E0,9.086105347E-2,-1.875749359E0,9.793697028E0
1.846145675E1,9.792935486E0,-2.469863892E-2,-1.779798889E0,9.953385331E0
1.847147875E1,9.925410004E0,-7.993377686E-2,-1.671124878E0,1.006542654E1
1.848149975E1,9.982142029E0,-9.624984741E-2,-1.568438416E0,1.010506915E1
1.849152175E1,1.000369720E1,-8.427474976E-2,-1.481618958E0,1.011317234E1
1.850154275E1,9.984537048E0,-3.338058472E-2,-1.416953430E0,1.008463442E1
