"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.780264958E0,3.273692322E-1,2.844983826E0,7.184609528E0,7.734320762E0
1.790286958E0,3.291654968E-1,3.005001068E0,7.172484741E0,7.783502984E0
1.800308958E0,2.151026917E-1,3.119063873E0,7.481591949E0,8.108578588E0
1.810329958E0,-1.796264648E-2,3.147654419E0,8.067922668E0,8.660220966E0
1.820351958E0,-2.703378296E-1,3.195554810E0,8.662186890E0,9.236781625E0
1.830372958E0,-3.975732422E-1,3.231629791E0,8.996741180E0,9.567802645E0
1.840394958E0,-5.417234802E-1,3.176095276E0,9.045390015E0,9.602089671E0
1.850415958E0,-6.628216553E-1,3.103496246E0,8.905730438E0,9.454261269E0
1.860437958E0,-7.240443420E-1,3.047812042E0,8.684191132E0,9.231932304E0
1.870458958E0,-7.328759766E-1,3.018922119E0,8.580456848E0,9.125526707E0
1.880480958E0,-6.996450806E-1,3.012036438E0,8.515941010E0,9.059973401E0
1.890502958E0,-6.721023560E-1,2.966231689E0,8.437354431E0,8.968790432E0
1.900523958E0,-6.001020813E-1,2.996169434E0,8.282127228E0,8.827841480E0
1.910545958E0,-5.245092773E-1,2.991978149E0,8.119565277E0,8.669162792E0
1.920566958E0,-3.531156921E-1,2.880460052E0,8.041427765E0,8.549052655E0
1.930588958E0,-2.558180237E-1,2.745740204E0,8.043822784E0,8.503388567E0
1.940609958E0,-1.396595764E-1,2.677332458E0,8.084089050E0,8.517048178E0
1.950631958E0,-3.158432007E-2,2.677182770E0,8.073161774E0,8.505542086E0
1.960652958E0,-5.059478760E-2,2.728675690E0,8.077652435E0,8.526235964E0
1.970674958E0,-9.669891357E-2,2.760260010E0,8.113577728E0,8.570795153E0
1.980696958E0,-1.080752563E-1,2.834505615E0,8.060887299E0,8.545408497E0
1.990717958E0,-1.088237000E-1,2.961591339E0,7.983348541E0,8.515674946E0
2.000739958E0,-1.594184875E-1,3.077749786E0,7.927215271E0,8.505216044E0
2.010760958E0,-3.171903992E-1,3.247945862E0,7.979606323E0,8.621129807E0
